audit_id,question_id,task_id,arm,sample_role,original_abd_label,correction_label,sol_label,final_label,selected_review_version,source_record_id,source_file,source_sha256
E0570,db3f7933-dfa0-4678-9d4f-393b628ded45_7_19,A:db3f7933-dfa0-4678-9d4f-393b628ded45_7_19,A,not_in_correction,unsupported,,,unsupported,original_abd,E0570,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0571,db3f7933-dfa0-4678-9d4f-393b628ded45_12_15,B:db3f7933-dfa0-4678-9d4f-393b628ded45_12_15,B,not_in_correction,partially_supported,,,partially_supported,original_abd,E0571,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0572,819c8af7-851f-434f-ab32-318285bc54b1_4_19,D:819c8af7-851f-434f-ab32-318285bc54b1_4_19,D,not_in_correction,contradicted,,,contradicted,original_abd,E0572,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0573,71fbc5bf-7e2a-415d-86bc-3a948742e904_22_5,A:71fbc5bf-7e2a-415d-86bc-3a948742e904_22_5,A,not_in_correction,partially_supported,,,partially_supported,original_abd,E0573,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0574,7e512589-aa97-41e8-83d3-af2e83e4fd06_4_3,A:7e512589-aa97-41e8-83d3-af2e83e4fd06_4_3,A,not_in_correction,partially_supported,,,partially_supported,original_abd,E0574,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0575,819c8af7-851f-434f-ab32-318285bc54b1_5_28,A:819c8af7-851f-434f-ab32-318285bc54b1_5_28,A,not_in_correction,supported,,,supported,original_abd,E0575,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0576,71fbc5bf-7e2a-415d-86bc-3a948742e904_7_19,B:71fbc5bf-7e2a-415d-86bc-3a948742e904_7_19,B,not_in_correction,unsupported,,,unsupported,original_abd,E0576,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0577,819c8af7-851f-434f-ab32-318285bc54b1_11_14,A:819c8af7-851f-434f-ab32-318285bc54b1_11_14,A,not_in_correction,partially_supported,,,partially_supported,original_abd,E0577,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0578,70f2a750-f403-41b8-aabb-480eb3ab4ed4_5_19,A:70f2a750-f403-41b8-aabb-480eb3ab4ed4_5_19,A,not_in_correction,contradicted,,,contradicted,original_abd,E0578,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0579,70f2a750-f403-41b8-aabb-480eb3ab4ed4_22_10,D:70f2a750-f403-41b8-aabb-480eb3ab4ed4_22_10,D,not_in_correction,partially_supported,,,partially_supported,original_abd,E0579,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0580,7e512589-aa97-41e8-83d3-af2e83e4fd06_21_19,B:7e512589-aa97-41e8-83d3-af2e83e4fd06_21_19,B,not_in_correction,supported,,,supported,original_abd,E0580,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0581,71fbc5bf-7e2a-415d-86bc-3a948742e904_7_19,A:71fbc5bf-7e2a-415d-86bc-3a948742e904_7_19,A,not_in_correction,unsupported,,,unsupported,original_abd,E0581,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0582,6fd90f8d-7a4d-425d-a812-3268db0b0342_8_10,D:6fd90f8d-7a4d-425d-a812-3268db0b0342_8_10,D,not_in_correction,partially_supported,,,partially_supported,original_abd,E0582,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0583,7e512589-aa97-41e8-83d3-af2e83e4fd06_11_18,A:7e512589-aa97-41e8-83d3-af2e83e4fd06_11_18,A,not_in_correction,unsupported,,,unsupported,original_abd,E0583,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0584,7e512589-aa97-41e8-83d3-af2e83e4fd06_7_4,B:7e512589-aa97-41e8-83d3-af2e83e4fd06_7_4,B,not_in_correction,partially_supported,,,partially_supported,original_abd,E0584,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0585,a6d45e95-8dc0-4932-83bf-ec53e265a16a_4_23,A:a6d45e95-8dc0-4932-83bf-ec53e265a16a_4_23,A,not_in_correction,partially_supported,,,partially_supported,original_abd,E0585,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0586,a6d45e95-8dc0-4932-83bf-ec53e265a16a_7_7,B:a6d45e95-8dc0-4932-83bf-ec53e265a16a_7_7,B,not_in_correction,supported,,,supported,original_abd,E0586,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0587,7ddbf8a2-5b3e-44cd-b9dc-db17ec06831b_11_12,D:7ddbf8a2-5b3e-44cd-b9dc-db17ec06831b_11_12,D,not_in_correction,contradicted,,,contradicted,original_abd,E0587,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0588,7ddbf8a2-5b3e-44cd-b9dc-db17ec06831b_5_22,D:7ddbf8a2-5b3e-44cd-b9dc-db17ec06831b_5_22,D,not_in_correction,partially_supported,,,partially_supported,original_abd,E0588,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0589,7ddbf8a2-5b3e-44cd-b9dc-db17ec06831b_6_8,D:7ddbf8a2-5b3e-44cd-b9dc-db17ec06831b_6_8,D,not_in_correction,unsupported,,,unsupported,original_abd,E0589,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0590,819c8af7-851f-434f-ab32-318285bc54b1_4_2,D:819c8af7-851f-434f-ab32-318285bc54b1_4_2,D,not_in_correction,partially_supported,,,partially_supported,original_abd,E0590,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0591,7e512589-aa97-41e8-83d3-af2e83e4fd06_17_10,D:7e512589-aa97-41e8-83d3-af2e83e4fd06_17_10,D,not_in_correction,partially_supported,,,partially_supported,original_abd,E0591,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0592,115774b6-534d-444f-b7aa-d1b834eb0ee7_5_5,B:115774b6-534d-444f-b7aa-d1b834eb0ee7_5_5,B,not_in_correction,partially_supported,,,partially_supported,original_abd,E0592,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0593,819c8af7-851f-434f-ab32-318285bc54b1_3_12,B:819c8af7-851f-434f-ab32-318285bc54b1_3_12,B,control,partially_supported,partially_supported,,partially_supported,correction,E0593,outputs/abd_eval300_evidence_audit_correction_validation_v1/extracted/corrected_blinded_reviews.jsonl,3ab37d3b323018ba063688790112639cb0053de4a0d1fb0407da2f012d35c991
E0594,115774b6-534d-444f-b7aa-d1b834eb0ee7_5_5,A:115774b6-534d-444f-b7aa-d1b834eb0ee7_5_5,A,not_in_correction,partially_supported,,,partially_supported,original_abd,E0594,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0595,4572b198-2c1c-4920-bcf0-95fcebe12261_6_7,D:4572b198-2c1c-4920-bcf0-95fcebe12261_6_7,D,not_in_correction,partially_supported,,,partially_supported,original_abd,E0595,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0596,a6d45e95-8dc0-4932-83bf-ec53e265a16a_17_25,B:a6d45e95-8dc0-4932-83bf-ec53e265a16a_17_25,B,not_in_correction,partially_supported,,,partially_supported,original_abd,E0596,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0597,41a86310-2cc1-48f9-b5b5-6b495a95fbac_11_34,A:41a86310-2cc1-48f9-b5b5-6b495a95fbac_11_34,A,not_in_correction,contradicted,,,contradicted,original_abd,E0597,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0598,7e512589-aa97-41e8-83d3-af2e83e4fd06_17_2,B:7e512589-aa97-41e8-83d3-af2e83e4fd06_17_2,B,not_in_correction,supported,,,supported,original_abd,E0598,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0599,41a86310-2cc1-48f9-b5b5-6b495a95fbac_17_15,A:41a86310-2cc1-48f9-b5b5-6b495a95fbac_17_15,A,not_in_correction,contradicted,,,contradicted,original_abd,E0599,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0600,71fbc5bf-7e2a-415d-86bc-3a948742e904_7_3,B:71fbc5bf-7e2a-415d-86bc-3a948742e904_7_3,B,not_in_correction,partially_supported,,,partially_supported,original_abd,E0600,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0601,db3f7933-dfa0-4678-9d4f-393b628ded45_2_1,A:db3f7933-dfa0-4678-9d4f-393b628ded45_2_1,A,target,unreviewable,unsupported,,unsupported,correction,E0601,outputs/abd_eval300_evidence_audit_correction_validation_v1/extracted/corrected_blinded_reviews.jsonl,3ab37d3b323018ba063688790112639cb0053de4a0d1fb0407da2f012d35c991
E0602,6fd90f8d-7a4d-425d-a812-3268db0b0342_6_8,A:6fd90f8d-7a4d-425d-a812-3268db0b0342_6_8,A,target,unreviewable,unsupported,,unsupported,correction,E0602,outputs/abd_eval300_evidence_audit_correction_validation_v1/extracted/corrected_blinded_reviews.jsonl,3ab37d3b323018ba063688790112639cb0053de4a0d1fb0407da2f012d35c991
E0603,db3f7933-dfa0-4678-9d4f-393b628ded45_6_7,B:db3f7933-dfa0-4678-9d4f-393b628ded45_6_7,B,not_in_correction,partially_supported,,,partially_supported,original_abd,E0603,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0604,115774b6-534d-444f-b7aa-d1b834eb0ee7_1_1,B:115774b6-534d-444f-b7aa-d1b834eb0ee7_1_1,B,not_in_correction,supported,,,supported,original_abd,E0604,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0605,7e512589-aa97-41e8-83d3-af2e83e4fd06_7_23,D:7e512589-aa97-41e8-83d3-af2e83e4fd06_7_23,D,not_in_correction,partially_supported,,,partially_supported,original_abd,E0605,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0606,a6d45e95-8dc0-4932-83bf-ec53e265a16a_6_24,A:a6d45e95-8dc0-4932-83bf-ec53e265a16a_6_24,A,target,unreviewable,unsupported,,unsupported,correction,E0606,outputs/abd_eval300_evidence_audit_correction_validation_v1/extracted/corrected_blinded_reviews.jsonl,3ab37d3b323018ba063688790112639cb0053de4a0d1fb0407da2f012d35c991
E0607,70f2a750-f403-41b8-aabb-480eb3ab4ed4_4_27,B:70f2a750-f403-41b8-aabb-480eb3ab4ed4_4_27,B,not_in_correction,supported,,,supported,original_abd,E0607,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0608,70f2a750-f403-41b8-aabb-480eb3ab4ed4_17_14,A:70f2a750-f403-41b8-aabb-480eb3ab4ed4_17_14,A,target,unreviewable,partially_supported,,partially_supported,correction,E0608,outputs/abd_eval300_evidence_audit_correction_validation_v1/extracted/corrected_blinded_reviews.jsonl,3ab37d3b323018ba063688790112639cb0053de4a0d1fb0407da2f012d35c991
E0609,d3a0899e-2093-454c-9f65-30087883193a_8_36,B:d3a0899e-2093-454c-9f65-30087883193a_8_36,B,not_in_correction,partially_supported,,,partially_supported,original_abd,E0609,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0610,115774b6-534d-444f-b7aa-d1b834eb0ee7_17_7,A:115774b6-534d-444f-b7aa-d1b834eb0ee7_17_7,A,target,unreviewable,unsupported,,unsupported,correction,E0610,outputs/abd_eval300_evidence_audit_correction_validation_v1/extracted/corrected_blinded_reviews.jsonl,3ab37d3b323018ba063688790112639cb0053de4a0d1fb0407da2f012d35c991
E0611,d3a0899e-2093-454c-9f65-30087883193a_17_28,B:d3a0899e-2093-454c-9f65-30087883193a_17_28,B,not_in_correction,contradicted,,,contradicted,original_abd,E0611,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0612,d3a0899e-2093-454c-9f65-30087883193a_7_29,D:d3a0899e-2093-454c-9f65-30087883193a_7_29,D,not_in_correction,partially_supported,,,partially_supported,original_abd,E0612,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0613,41a86310-2cc1-48f9-b5b5-6b495a95fbac_11_31,D:41a86310-2cc1-48f9-b5b5-6b495a95fbac_11_31,D,not_in_correction,supported,,,supported,original_abd,E0613,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0614,7ddbf8a2-5b3e-44cd-b9dc-db17ec06831b_8_10,D:7ddbf8a2-5b3e-44cd-b9dc-db17ec06831b_8_10,D,not_in_correction,partially_supported,,,partially_supported,original_abd,E0614,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0615,a6d45e95-8dc0-4932-83bf-ec53e265a16a_7_20,D:a6d45e95-8dc0-4932-83bf-ec53e265a16a_7_20,D,not_in_correction,supported,,,supported,original_abd,E0615,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0616,4572b198-2c1c-4920-bcf0-95fcebe12261_17_10,A:4572b198-2c1c-4920-bcf0-95fcebe12261_17_10,A,target,unreviewable,partially_supported,,partially_supported,correction,E0616,outputs/abd_eval300_evidence_audit_correction_validation_v1/extracted/corrected_blinded_reviews.jsonl,3ab37d3b323018ba063688790112639cb0053de4a0d1fb0407da2f012d35c991
E0617,db3f7933-dfa0-4678-9d4f-393b628ded45_6_17,A:db3f7933-dfa0-4678-9d4f-393b628ded45_6_17,A,target,unreviewable,unsupported,,unsupported,correction,E0617,outputs/abd_eval300_evidence_audit_correction_validation_v1/extracted/corrected_blinded_reviews.jsonl,3ab37d3b323018ba063688790112639cb0053de4a0d1fb0407da2f012d35c991
E0618,7e512589-aa97-41e8-83d3-af2e83e4fd06_7_22,B:7e512589-aa97-41e8-83d3-af2e83e4fd06_7_22,B,not_in_correction,partially_supported,,,partially_supported,original_abd,E0618,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0619,4572b198-2c1c-4920-bcf0-95fcebe12261_3_21,A:4572b198-2c1c-4920-bcf0-95fcebe12261_3_21,A,target,unreviewable,partially_supported,,partially_supported,correction,E0619,outputs/abd_eval300_evidence_audit_correction_validation_v1/extracted/corrected_blinded_reviews.jsonl,3ab37d3b323018ba063688790112639cb0053de4a0d1fb0407da2f012d35c991
E0620,6fd90f8d-7a4d-425d-a812-3268db0b0342_13_2,D:6fd90f8d-7a4d-425d-a812-3268db0b0342_13_2,D,not_in_correction,partially_supported,,,partially_supported,original_abd,E0620,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0621,70f2a750-f403-41b8-aabb-480eb3ab4ed4_11_23,B:70f2a750-f403-41b8-aabb-480eb3ab4ed4_11_23,B,not_in_correction,supported,,,supported,original_abd,E0621,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0622,7ddbf8a2-5b3e-44cd-b9dc-db17ec06831b_4_24,D:7ddbf8a2-5b3e-44cd-b9dc-db17ec06831b_4_24,D,control,contradicted,contradicted,,contradicted,correction,E0622,outputs/abd_eval300_evidence_audit_correction_validation_v1/extracted/corrected_blinded_reviews.jsonl,3ab37d3b323018ba063688790112639cb0053de4a0d1fb0407da2f012d35c991
E0623,71fbc5bf-7e2a-415d-86bc-3a948742e904_22_23,A:71fbc5bf-7e2a-415d-86bc-3a948742e904_22_23,A,target,unreviewable,partially_supported,,partially_supported,correction,E0623,outputs/abd_eval300_evidence_audit_correction_validation_v1/extracted/corrected_blinded_reviews.jsonl,3ab37d3b323018ba063688790112639cb0053de4a0d1fb0407da2f012d35c991
E0624,a6d45e95-8dc0-4932-83bf-ec53e265a16a_7_16,B:a6d45e95-8dc0-4932-83bf-ec53e265a16a_7_16,B,not_in_correction,partially_supported,,,partially_supported,original_abd,E0624,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0625,6fd90f8d-7a4d-425d-a812-3268db0b0342_21_11,D:6fd90f8d-7a4d-425d-a812-3268db0b0342_21_11,D,not_in_correction,supported,,,supported,original_abd,E0625,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0626,d3a0899e-2093-454c-9f65-30087883193a_4_33,B:d3a0899e-2093-454c-9f65-30087883193a_4_33,B,not_in_correction,partially_supported,,,partially_supported,original_abd,E0626,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0627,4572b198-2c1c-4920-bcf0-95fcebe12261_8_13,B:4572b198-2c1c-4920-bcf0-95fcebe12261_8_13,B,target,unreviewable,unsupported,,unsupported,correction,E0627,outputs/abd_eval300_evidence_audit_correction_validation_v1/extracted/corrected_blinded_reviews.jsonl,3ab37d3b323018ba063688790112639cb0053de4a0d1fb0407da2f012d35c991
E0628,6fd90f8d-7a4d-425d-a812-3268db0b0342_14_4,D:6fd90f8d-7a4d-425d-a812-3268db0b0342_14_4,D,not_in_correction,supported,,,supported,original_abd,E0628,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0629,4572b198-2c1c-4920-bcf0-95fcebe12261_4_3,A:4572b198-2c1c-4920-bcf0-95fcebe12261_4_3,A,target,unreviewable,supported,,supported,correction,E0629,outputs/abd_eval300_evidence_audit_correction_validation_v1/extracted/corrected_blinded_reviews.jsonl,3ab37d3b323018ba063688790112639cb0053de4a0d1fb0407da2f012d35c991
E0630,70f2a750-f403-41b8-aabb-480eb3ab4ed4_17_16,B:70f2a750-f403-41b8-aabb-480eb3ab4ed4_17_16,B,not_in_correction,partially_supported,,,partially_supported,original_abd,E0630,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0631,d3a0899e-2093-454c-9f65-30087883193a_2_1,B:d3a0899e-2093-454c-9f65-30087883193a_2_1,B,not_in_correction,supported,,,supported,original_abd,E0631,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0632,db3f7933-dfa0-4678-9d4f-393b628ded45_22_12,A:db3f7933-dfa0-4678-9d4f-393b628ded45_22_12,A,target,unreviewable,supported,,supported,correction,E0632,outputs/abd_eval300_evidence_audit_correction_validation_v1/extracted/corrected_blinded_reviews.jsonl,3ab37d3b323018ba063688790112639cb0053de4a0d1fb0407da2f012d35c991
E0633,db3f7933-dfa0-4678-9d4f-393b628ded45_21_27,B:db3f7933-dfa0-4678-9d4f-393b628ded45_21_27,B,not_in_correction,supported,,,supported,original_abd,E0633,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0634,70f2a750-f403-41b8-aabb-480eb3ab4ed4_22_10,B:70f2a750-f403-41b8-aabb-480eb3ab4ed4_22_10,B,not_in_correction,supported,,,supported,original_abd,E0634,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0635,115774b6-534d-444f-b7aa-d1b834eb0ee7_7_10,B:115774b6-534d-444f-b7aa-d1b834eb0ee7_7_10,B,target,unreviewable,unsupported,,unsupported,correction,E0635,outputs/abd_eval300_evidence_audit_correction_validation_v1/extracted/corrected_blinded_reviews.jsonl,3ab37d3b323018ba063688790112639cb0053de4a0d1fb0407da2f012d35c991
E0636,70f2a750-f403-41b8-aabb-480eb3ab4ed4_7_4,A:70f2a750-f403-41b8-aabb-480eb3ab4ed4_7_4,A,target,unreviewable,unsupported,,unsupported,correction,E0636,outputs/abd_eval300_evidence_audit_correction_validation_v1/extracted/corrected_blinded_reviews.jsonl,3ab37d3b323018ba063688790112639cb0053de4a0d1fb0407da2f012d35c991
E0637,6fd90f8d-7a4d-425d-a812-3268db0b0342_16_3,B:6fd90f8d-7a4d-425d-a812-3268db0b0342_16_3,B,target,unreviewable,unsupported,,unsupported,correction,E0637,outputs/abd_eval300_evidence_audit_correction_validation_v1/extracted/corrected_blinded_reviews.jsonl,3ab37d3b323018ba063688790112639cb0053de4a0d1fb0407da2f012d35c991
E0638,7e512589-aa97-41e8-83d3-af2e83e4fd06_11_14,B:7e512589-aa97-41e8-83d3-af2e83e4fd06_11_14,B,not_in_correction,partially_supported,,,partially_supported,original_abd,E0638,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0639,819c8af7-851f-434f-ab32-318285bc54b1_4_2,B:819c8af7-851f-434f-ab32-318285bc54b1_4_2,B,not_in_correction,partially_supported,,,partially_supported,original_abd,E0639,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
